Brand,Store_Number,Store_Name,Ownership_Type,City,State,Country
Starbucks,24171-224044,"La Salle - Santa Cruz",Licensed,"Santa Cruz",S,BO
Starbucks,27289-247144,Velarde,Licensed,"Santa Cruz",S,BO
Starbucks,26388-239190,"Las Brisas",Licensed,"Santa Cruz",S,BO
Starbucks,24172-224045,"Ventura Mall",Licensed,"Santa Cruz",S,BO
Starbucks,16178-168205,"Rua Moreira César","Company Owned",Niteroi,RJ,BR
Starbucks,15158-240092,"Plaza Niteroi Relo","Company Owned",Niteroi,RJ,BR
Starbucks,24246-236684,"Plaza Niteroi 2","Company Owned",Niteroi,RJ,BR
Starbucks,16680-172329,"Shopping da Gavea","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,25120-238328,"Aeroporto Galeao Mezanino","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,24957-239367,"Assembleia x Carmo","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,17029-178774,"Visconde de Piraja","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,26236-238690,"Ataulfo de Paiva 313","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,1616-129745,"Shopping Rio Sul","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,15077-144229,"Botafogo Praia Shopping","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,17622-182367,"Shopping Tijuca","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,27154-153758,"New York City Center","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,17032-178778,"Norte Shopping","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,21347-211845,"Shopping Nova America 2","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,16262-168204,"Goncalves Dias","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,17575-183485,"Cinema Odeon","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,23181-228184,"Miguel Couto","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,16511-172333,"Edificio Argentina","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,16512-172326,"Shopping Via Parque","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,1597-144232,"Downtown Shopping","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,19039-198109,"Nossa Senhora de Copacabana","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,15072-205624,"Shopping Leblon Kiosk","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,21722-214113,"Barra Shopping 3","Company Owned","Rio de Janeiro",RJ,BR
Starbucks,20361-204804,"Shopping Plaza Sul","Company Owned","Atrium Térreo",SP,BR
Starbucks,1620-137556,"Shopping Tambore","Company Owned",Barueri,SP,BR
Starbucks,23537-230924,"Bauru Shopping","Company Owned",Bauru,SP,BR
Starbucks,15073-141445,"Parque D. Pedro Shopping","Company Owned",Campinas,SP,BR
Starbucks,22630-222405,"Campinas Shopping","Company Owned",Campinas,SP,BR
Starbucks,22049-217325,"Aer. Intl. Viracopos Desembarque","Company Owned",Campinas,SP,BR
Starbucks,22050-217324,"Aer. Intl. Viracopos Embarque","Company Owned",Campinas,SP,BR
Starbucks,15075-132765,Cambui,"Company Owned",Campinas,SP,BR
Starbucks,15088-132764,"Shopping Iguatemi Campinas","Company Owned",Campinas,SP,BR
Starbucks,16820-172334,"Galleria Shopping","Company Owned",Campinas,SP,BR
Starbucks,21346-210669,"Aero Intl GRU TermII Mezzanine","Company Owned",Guarulhos,SP,BR
Starbucks,21404-212164,"Aero Guarulhos Term II Sup Finger","Company Owned",Guarulhos,SP,BR
Starbucks,22074-252023,"Aeroporto Intl Guarulhos III","Company Owned",Guarulhos,SP,BR
Starbucks,21240-209666,"Shopping Intl de Guarulhos Kiosk","Company Owned",Guarulhos,SP,BR
Starbucks,23069-227505,"Parque Shopping Maia B","Company Owned",Guarulhos,SP,BR
Starbucks,21349-210668,"Aero Intl GRU TermII Praca","Company Owned",Guarulhos,SP,BR
Starbucks,22886-225568,"Shopping Piracicaba","Company Owned",Piracicaba,SP,BR
Starbucks,20462-205664,"Iguatemi Ribeirao Preto","Company Owned","Ribeirao Preto",SP,BR
Starbucks,21496-211625,"Ribeirao Shopping Store 2","Company Owned","Ribeirao Preto",SP,BR
Starbucks,19113-196825,"Ribeirao Shop Quiosque Expansao C&C","Company Owned","Ribeirao Preto",SP,BR
Starbucks,16179-165745,"Shopping ABC","Company Owned","Santo Andre",SP,BR
Starbucks,23697-232164,"Praiamar Shopping","Company Owned",Santos,SP,BR
Starbucks,18892-196485,"Sao Bernado Plaza Shopping","Company Owned","Sao Bernardo do Campo",SP,BR
Starbucks,21501-211525,"Shopping Metropole  Saraiva","Company Owned","Sao Bernardo do Campo",SP,BR
Starbucks,16270-153754,"Park Shopping São Caetano","Company Owned","Sao Caetano",SP,BR
Starbucks,19116-198104,"Colinas Shopping","Company Owned","Sao Jose do Campos",SP,BR
Starbucks,19036-198105,"Center Vale Shopping","Company Owned","Sao Jose do Campos",SP,BR
Starbucks,19154-196844,"Rio Preto Shopping","Company Owned","Sao Jose do Rio Preto",SP,BR
Starbucks,22625-221985,"Iguatemi Rio Preto","Company Owned","Sao Jose do Rio Preto",SP,BR
Starbucks,22787-224488,"Vale Sul 2","Company Owned","Sao Jose dos Campos",SP,BR
Starbucks,24812-236264,"Hospital Beneficencia Portuguesa","Company Owned","Sao Paulo",SP,BR
Starbucks,24953-238607,"Aeroporto de Congonhas Cafe","Company Owned","Sao Paulo",SP,BR
Starbucks,15083-119364,"Shopping Center 3","Company Owned","Sao Paulo",SP,BR
Starbucks,25258-218466,"CCP Shopping Cidade Sao Paulo","Company Owned","Sao Paulo",SP,BR
Starbucks,16828-174131,"Pavao, 667","Company Owned","Sao Paulo",SP,BR
Starbucks,26526-244252,"Metro Santa Cruz Store 2","Company Owned","Sao Paulo",SP,BR
Starbucks,13018-155344,"Haddock Lobo","Company Owned","Sao Paulo",SP,BR
Starbucks,17030-178614,"Shopping Metrô Boulevard Tatuapé","Company Owned","Sao Paulo",SP,BR
Starbucks,17076-174965,"Shopping Metro Tucuruvi","Company Owned","Sao Paulo",SP,BR
Starbucks,22747-223964,"Paulista 2026","Company Owned","Sao Paulo",SP,BR
Starbucks,16732-171265,Berrini,"Company Owned","Sao Paulo",SP,BR
Starbucks,15076-137360,"Shopping Center Norte","Company Owned","Sao Paulo",SP,BR
Starbucks,23535-230929,"Paulista 500","Company Owned","Sao Paulo",SP,BR
Starbucks,15087-119368,"Bourbon Shopping","Company Owned","Sao Paulo",SP,BR
Starbucks,15071-139724,"Shopping Villa Lobos","Company Owned","Sao Paulo",SP,BR
Starbucks,17760-185965,E-business,"Company Owned","Sao Paulo",SP,BR
Starbucks,18850-196006,"Metro Tatuape","Company Owned","Sao Paulo",SP,BR
Starbucks,20182-203439,"Shopping Paulista Saraiva","Company Owned","Sao Paulo",SP,BR
Starbucks,21972-216324,"Shopping Frei Caneca Kiosk","Company Owned","Sao Paulo",SP,BR
Starbucks,18328-189824,"Jundiai Shopping","Company Owned","Sao Paulo",SP,BR
Starbucks,15089-138507,"Desembargador Eliseu Guilherme","Company Owned","Sao Paulo",SP,BR
Starbucks,24299-237048,"Shopping Metro Itaquera","Company Owned","Sao Paulo",SP,BR
Starbucks,15290-159665,"Anhembi Morumbi Centro","Company Owned","Sao Paulo",SP,BR
Starbucks,16693-174504,"Rua Augusta, 1987","Company Owned","Sao Paulo",SP,BR
Starbucks,15080-108726,"Shopping Higienópolis","Company Owned","Sao Paulo",SP,BR
Starbucks,15090-129744,"Brascan Open Mall","Company Owned","Sao Paulo",SP,BR
Starbucks,25212-239906,CENU,"Company Owned","Sao Paulo",SP,BR
Starbucks,22198-218465,"Tiete Plaza","Company Owned","Sao Paulo",SP,BR
Starbucks,15074-141446,"Shopping Analia Franco","Company Owned","Sao Paulo",SP,BR
Starbucks,15070-138325,"Rua Lavandisca","Company Owned","Sao Paulo",SP,BR
Starbucks,18152-188284,"Manoel da Nobrega","Company Owned","Sao Paulo",SP,BR
Starbucks,15084-119365,"Alameda Santos","Company Owned","Sao Paulo",SP,BR
Starbucks,18059-187909,"Market Place","Company Owned","Sao Paulo",SP,BR
Starbucks,15068-127148,"Top Center Shopping","Company Owned","Sao Paulo",SP,BR
Starbucks,25013-239489,"Praca da Republica","Company Owned","Sao Paulo",SP,BR
Starbucks,15085-119387,"Shopping Ibirapuera","Company Owned","Sao Paulo",SP,BR
Starbucks,23771-231944,"SP Market","Company Owned","Sao Paulo",SP,BR
Starbucks,15078-106618,"Morumbi Shopping New Wing","Company Owned","Sao Paulo",SP,BR
Starbucks,21604-212986,"Universidade Mackenzie","Company Owned","Sao Paulo",SP,BR
Starbucks,17190-179664,RochaVera,"Company Owned","Sao Paulo",SP,BR
Starbucks,19143-199070,"JK Mall","Company Owned","Sao Paulo",SP,BR
Starbucks,15069-134020,"Rua Joao Saad","Company Owned","Sao Paulo",SP,BR
Starbucks,17660-184304,"Trianon Paulista","Company Owned","Sao Paulo",SP,BR
Starbucks,20467-188924,"Gomes de Carvalho","Company Owned","Sao Paulo",SP,BR
Starbucks,17023-178613,"Mooca Plaza Shopping","Company Owned","Sao Paulo",SP,BR
Starbucks,16703-159666,"Universidade Anhembi - Vila Olimpia","Company Owned","Sao Paulo",SP,BR
Starbucks,15079-107036,"Morumbi Shopping Saraiva","Company Owned","Sao Paulo",SP,BR
Starbucks,18060-187907,"Bandeira Paulista","Company Owned","Sao Paulo",SP,BR
Starbucks,20363-203440,"Iguatemi Sorocaba","Company Owned",Sorocaba,SP,BR
Starbucks,20487-206084,"Nassau Airport",Licensed,Nassau,BI,BS
Starbucks,19786-203064,"Sheraton Cable Beach Resort",Licensed,Nassau,NS,BS
Starbucks,32202-107597,"Reef Atlantis",Licensed,Nassau,NS,BS
Starbucks,31197-102257,"Palmdale RCA Building",Licensed,Nassau,NS,BS
Starbucks,30707-155784,"Charlotte Street",Licensed,Nassau,NS,BS
Starbucks,32120-148724,"Cable Cottage",Licensed,Nassau,NS,BS
Starbucks,13053-153764,"Atlantis #2",Licensed,Nassau,NS,BS
Starbucks,18101-187804,"Atlantis - Mayan Temple Pool Deck",Licensed,Nassau,NS,BS
Starbucks,30656-99475,"Marina Village at Atlantis",Licensed,Nassau,NS,BS
Starbucks,31288-104391,"Harbour Bay",Licensed,Nassau,NS,BS
Starbucks,19451-192064,"Kingsview Market","Company Owned",Airdrie,AB,CA
Starbucks,4808-103498,"Sierra Springs","Company Owned",Airdrie,AB,CA
Starbucks,4937-124045,"Tower Lane Mall","Company Owned",Airdrie,AB,CA
Starbucks,74745-97386,"Safeway-Airdrie #281",Licensed,Airdrie,AB,CA
Starbucks,4997-137066,"Dickson Crossing","Company Owned",Airdrie,AB,CA
Starbucks,49107-265792,"Save On Foods East Airdrie",Licensed,Airdrie,AB,CA
Starbucks,4457-85801,"Banff Avenue Mall","Company Owned",Banff,AB,CA
Starbucks,79618-113148,"Safeway - Banff #208",Licensed,Banff,AB,CA
Starbucks,5013-146204,"Brewsters @ Banff Gondola",Licensed,Banff,AB,CA
Starbucks,16143-152236,"Gallerie Beaumnont","Company Owned",Beaumont,AB,CA
Starbucks,74983-102402,"Safeway - Brooks #852",Licensed,Brooks,AB,CA
Starbucks,18193-180784,"The Bow","Company Owned",Calgary,AB,CA
Starbucks,4773-103661,"Genco Place","Company Owned",Calgary,AB,CA
Teavana,28225-250192,"Teavana - Calgary Eaton Centre","Company Owned",Calgary,AB,CA
Starbucks,75131-65123,"Sunterra Mkt - TransCanada Tower",Licensed,Calgary,AB,CA
Starbucks,17369-170484,"Western Canada Place","Company Owned",Calgary,AB,CA
Starbucks,4971-131631,"Inglewood - 11th ST SE and 9th Ave","Company Owned",Calgary,AB,CA
Starbucks,79606-106108,"Safeway - Calgary #221",Licensed,Calgary,AB,CA
Starbucks,47125-238038,"HMS HOST @ YYC Departures Internati",Licensed,Calgary,AB,CA
Starbucks,70335-136373,"Safeway-Calgary #292",Licensed,Calgary,AB,CA
Starbucks,4908-116204,"Huntington Hills","Company Owned",Calgary,AB,CA
Starbucks,74996-104506,"Safeway - Calgary 2243",Licensed,Calgary,AB,CA
Starbucks,4308-1512,"Douglas Square","Company Owned",Calgary,AB,CA
Starbucks,4381-16457,"Brentwood Village NW","Company Owned",Calgary,AB,CA
Teavana,28550-250189,"Teavana - Chinook Centre","Company Owned",Calgary,AB,CA
Starbucks,4549-94631,"Tuscany Drive Market","Company Owned",Calgary,AB,CA
Starbucks,74678-97415,"Safeway-Calgary #293",Licensed,Calgary,AB,CA
Starbucks,22864-223124,"Jamieson Place SW","Company Owned",Calgary,AB,CA
Starbucks,4751-104207,"Beacon Hill - Sarcee & 112th Ave","Company Owned",Calgary,AB,CA
Teavana,28650-250208,"Teavana - Sunridge Mall","Company Owned",Calgary,AB,CA
Starbucks,16668-165944,"Deer Valley Marketplace","Company Owned",Calgary,AB,CA
Starbucks,15406-157545,"YYC-Calgary International Arrivals",Licensed,Calgary,AB,CA
Starbucks,5188-138106,"Shepard Centre Indigo","Company Owned",Calgary,AB,CA
Starbucks,74984-102932,"Safeway - Calgary #212",Licensed,Calgary,AB,CA
Starbucks,16359-159646,"Delta Bow Valley",Licensed,Calgary,AB,CA
Starbucks,25262-240370,"Nexen Building","Company Owned",Calgary,AB,CA
Starbucks,21081-207145,"Suncor Plus +15","Company Owned",Calgary,AB,CA
